date,date,value,5. volume
1970-01-01 00:00:00.000000083,2018-07-01,6250.75,0
1970-01-01 00:00:00.000000084,2018-06-01,6965.85714285714,0
1970-01-01 00:00:00.000000085,2018-05-01,6825.27380952381,0
1970-01-01 00:00:00.000000086,2018-04-01,6851.5125,0
1970-01-01 00:00:00.000000087,2018-03-01,6799.17857142857,0
1970-01-01 00:00:00.000000088,2018-02-01,7006.525,0
1970-01-01 00:00:00.000000089,2018-01-01,7065.85227272727,0
1970-01-01 00:00:00.000000090,2017-12-01,6833.8947368421,0
1970-01-01 00:00:00.000000091,2017-11-01,6826.54545454545,0
1970-01-01 00:00:00.000000092,2017-10-01,6807.60227272727,0
1970-01-01 00:00:00.000000093,2017-09-01,6577.16666666667,0
1970-01-01 00:00:00.000000094,2017-08-01,6485.625,0
1970-01-01 00:00:00.000000095,2017-07-01,5985.11904761905,0
1970-01-01 00:00:00.000000096,2017-06-01,5719.76136363636,0
1970-01-01 00:00:00.000000097,2017-05-01,5599.55952380952,0
1970-01-01 00:00:00.000000098,2017-04-01,5683.90277777778,0
1970-01-01 00:00:00.000000099,2017-03-01,5824.63043478261,0
1970-01-01 00:00:00.000000100,2017-02-01,5940.9125,0
1970-01-01 00:00:00.000000101,2017-01-01,5754.55952380952,0
1970-01-01 00:00:00.000000102,2016-12-01,5660.35,0
1970-01-01 00:00:00.000000103,2016-11-01,5450.93181818182,0
1970-01-01 00:00:00.000000104,2016-10-01,4731.2619047619,0
1970-01-01 00:00:00.000000105,2016-09-01,4722.20454545455,0
1970-01-01 00:00:00.000000106,2016-08-01,4751.67045454545,0
1970-01-01 00:00:00.000000107,2016-07-01,4864.90476190476,0
1970-01-01 00:00:00.000000108,2016-06-01,4641.96590909091,0
1970-01-01 00:00:00.000000109,2016-05-01,4694.5375,0
1970-01-01 00:00:00.000000110,2016-04-01,4872.7380952381,0
1970-01-01 00:00:00.000000111,2016-03-01,4953.79761904762,0
1970-01-01 00:00:00.000000112,2016-02-01,4598.61904761905,0
1970-01-01 00:00:00.000000113,2016-01-01,4471.7875,0
1970-01-01 00:00:00.000000114,2015-12-01,4638.83333333333,0
1970-01-01 00:00:00.000000115,2015-11-01,4799.90476190476,0
1970-01-01 00:00:00.000000116,2015-10-01,5216.09090909091,0
1970-01-01 00:00:00.000000117,2015-09-01,5217.25,0
1970-01-01 00:00:00.000000118,2015-08-01,5127.3,0
1970-01-01 00:00:00.000000119,2015-07-01,5456.75,0
1970-01-01 00:00:00.000000120,2015-06-01,5833.01136363636,0
1970-01-01 00:00:00.000000121,2015-05-01,6294.77631578947,0
1970-01-01 00:00:00.000000122,2015-04-01,6042.0875,0
1970-01-01 00:00:00.000000123,2015-03-01,5939.67045454545,0
1970-01-01 00:00:00.000000124,2015-02-01,5729.275,0
1970-01-01 00:00:00.000000125,2015-01-01,5830.53571428571,0
1970-01-01 00:00:00.000000126,2014-12-01,6446.45238095238,0
1970-01-01 00:00:00.000000127,2014-11-01,6712.85,0
1970-01-01 00:00:00.000000128,2014-10-01,6737.47826086957,0
1970-01-01 00:00:00.000000129,2014-09-01,6872.21590909091,0
1970-01-01 00:00:00.000000130,2014-08-01,7001.8375,0
1970-01-01 00:00:00.000000131,2014-07-01,7113.38043478261,0
1970-01-01 00:00:00.000000132,2014-06-01,6821.14285714286,0
1970-01-01 00:00:00.000000133,2014-05-01,6891.125,0
1970-01-01 00:00:00.000000134,2014-04-01,6673.5625,0
1970-01-01 00:00:00.000000135,2014-03-01,6650.03571428571,0
1970-01-01 00:00:00.000000136,2014-02-01,7149.2125,0
1970-01-01 00:00:00.000000137,2014-01-01,7291.46590909091,0
1970-01-01 00:00:00.000000138,2013-12-01,7214.9,0
1970-01-01 00:00:00.000000139,2013-11-01,7070.65476190476,0
1970-01-01 00:00:00.000000140,2013-10-01,7203.02173913043,0
1970-01-01 00:00:00.000000141,2013-09-01,7159.26904761905,0
1970-01-01 00:00:00.000000142,2013-08-01,7186.25,0
1970-01-01 00:00:00.000000143,2013-07-01,6906.64130434783,0
1970-01-01 00:00:00.000000144,2013-06-01,7000.2375,0
1970-01-01 00:00:00.000000145,2013-05-01,7248.71428571429,0
1970-01-01 00:00:00.000000146,2013-04-01,7221.1619047619,0
1970-01-01 00:00:00.000000147,2013-03-01,7652.375,0
1970-01-01 00:00:00.000000148,2013-02-01,8060.925,0
1970-01-01 00:00:00.000000149,2013-01-01,8053.73863636364,0
1970-01-01 00:00:00.000000150,2012-12-01,7966.48684210526,0
1970-01-01 00:00:00.000000151,2012-11-01,7711.22727272727,0
1970-01-01 00:00:00.000000152,2012-10-01,8062.03260869565,0
1970-01-01 00:00:00.000000153,2012-09-01,8087.7425,0
1970-01-01 00:00:00.000000154,2012-08-01,7510.43181818182,0
1970-01-01 00:00:00.000000155,2012-07-01,7584.26136363636,0
1970-01-01 00:00:00.000000156,2012-06-01,7428.28947368421,0
1970-01-01 00:00:00.000000157,2012-05-01,7896.90909090909,0
1970-01-01 00:00:00.000000158,2012-04-01,8285.52631578947,0
1970-01-01 00:00:00.000000159,2012-03-01,8470.78409090909,0
1970-01-01 00:00:00.000000160,2012-02-01,8441.4880952381,0
1970-01-01 00:00:00.000000161,2012-01-01,8061.91666666667,0
1970-01-01 00:00:00.000000162,2011-12-01,7558.875,0
1970-01-01 00:00:00.000000163,2011-11-01,7581.02272727273,0
1970-01-01 00:00:00.000000164,2011-10-01,7394.19047619048,0
1970-01-01 00:00:00.000000165,2011-09-01,8300.13636363636,0
1970-01-01 00:00:00.000000166,2011-08-01,8997.98863636364,0
1970-01-01 00:00:00.000000167,2011-07-01,9650.46428571429,0
1970-01-01 00:00:00.000000168,2011-06-01,9066.85227272727,0
1970-01-01 00:00:00.000000169,2011-05-01,8931.675,0
1970-01-01 00:00:00.000000170,2011-04-01,9482.75,0
1970-01-01 00:00:00.000000171,2011-03-01,9503.35869565217,0
1970-01-01 00:00:00.000000172,2011-02-01,9880.9375,0
1970-01-01 00:00:00.000000173,2011-01-01,9533.2,0
1970-01-01 00:00:00.000000174,2010-12-01,9152.85714285714,0
1970-01-01 00:00:00.000000175,2010-11-01,8458.42045454545,0
1970-01-01 00:00:00.000000176,2010-10-01,8289.7619047619,0
1970-01-01 00:00:00.000000177,2010-09-01,7729.59090909091,0
1970-01-01 00:00:00.000000178,2010-08-01,7302.66666666667,0
1970-01-01 00:00:00.000000179,2010-07-01,6750.56818181818,0
1970-01-01 00:00:00.000000180,2010-06-01,6501.5,0
1970-01-01 00:00:00.000000181,2010-05-01,6843.15789473684,0
1970-01-01 00:00:00.000000182,2010-04-01,7729.8375,0
1970-01-01 00:00:00.000000183,2010-03-01,7466.9347826087,0
1970-01-01 00:00:00.000000184,2010-02-01,6867.675,0
1970-01-01 00:00:00.000000185,2010-01-01,7367.375,0
1970-01-01 00:00:00.000000186,2009-12-01,6976.97619047619,0
1970-01-01 00:00:00.000000187,2009-11-01,6682.44047619048,0
1970-01-01 00:00:00.000000188,2009-10-01,6305.98863636364,0
1970-01-01 00:00:00.000000189,2009-09-01,6195.75,0
1970-01-01 00:00:00.000000190,2009-08-01,6176.875,0
1970-01-01 00:00:00.000000191,2009-07-01,5228.41304347826,0
1970-01-01 00:00:00.000000192,2009-06-01,5015.43181818182,0
1970-01-01 00:00:00.000000193,2009-05-01,4591.46052631579,0
1970-01-01 00:00:00.000000194,2009-04-01,4436.925,0
1970-01-01 00:00:00.000000195,2009-03-01,3770.875,0
1970-01-01 00:00:00.000000196,2009-02-01,3328.4125,0
1970-01-01 00:00:00.000000197,2009-01-01,3260.35714285714,0
1970-01-01 00:00:00.000000198,2008-12-01,3105.09523809524,0
1970-01-01 00:00:00.000000199,2008-11-01,3729.1875,0
1970-01-01 00:00:00.000000200,2008-10-01,4894.89130434783,0
1970-01-01 00:00:00.000000201,2008-09-01,6975.11363636364,0
1970-01-01 00:00:00.000000202,2008-08-01,7633.8,0
1970-01-01 00:00:00.000000203,2008-07-01,8407.02173913043,0
1970-01-01 00:00:00.000000204,2008-06-01,8292,0
1970-01-01 00:00:00.000000205,2008-05-01,8356.125,0
1970-01-01 00:00:00.000000206,2008-04-01,8714.18181818182,0
1970-01-01 00:00:00.000000207,2008-03-01,8434.31578947368,0
1970-01-01 00:00:00.000000208,2008-02-01,7941.14285714286,0
1970-01-01 00:00:00.000000209,2008-01-01,7078.90909090909,0
1970-01-01 00:00:00.000000210,2007-12-01,6630.73611111111,0
1970-01-01 00:00:00.000000211,2007-11-01,6957.43181818182,0
1970-01-01 00:00:00.000000212,2007-10-01,8020.58695652174,0
1970-01-01 00:00:00.000000213,2007-09-01,7671.35,0
1970-01-01 00:00:00.000000214,2007-08-01,7500.20454545455,0
1970-01-01 00:00:00.000000215,2007-07-01,7980.93181818182,0
1970-01-01 00:00:00.000000216,2007-06-01,7514.2380952381,0
1970-01-01 00:00:00.000000217,2007-05-01,7677.95238095238,0
1970-01-01 00:00:00.000000218,2007-04-01,7753.34210526316,0
1970-01-01 00:00:00.000000219,2007-03-01,6465.29545454545,0
1970-01-01 00:00:00.000000220,2007-02-01,5718.15,0
1970-01-01 00:00:00.000000221,2007-01-01,5689.34090909091,0
1970-01-01 00:00:00.000000222,2006-12-01,6680.97368421053,0
1970-01-01 00:00:00.000000223,2006-11-01,7029.29545454545,0
1970-01-01 00:00:00.000000224,2006-10-01,7497.40909090909,0
1970-01-01 00:00:00.000000225,2006-09-01,7622.64285714286,0
1970-01-01 00:00:00.000000226,2006-08-01,7690.25,0
1970-01-01 00:00:00.000000227,2006-07-01,7726.7380952381,0
1970-01-01 00:00:00.000000228,2006-06-01,7222.77272727273,0
